all	coherent	ratio
1392	1259	9.46616541353
1628	1448	8.04444444444
1579	1409	8.28823529412
1653	1476	8.33898305085
1447	1290	8.21656050955
1489	1310	7.31843575419
1677	1494	8.16393442623
1497	1353	9.39583333333
1562	1374	7.3085106383
1387	1253	9.35074626866
1473	1318	8.50322580645
1579	1408	8.23391812865
1587	1424	8.73619631902
1437	1290	8.77551020408
1626	1442	7.83695652174
1391	1242	8.3355704698
1667	1536	11.7251908397
1436	1293	9.04195804196
1517	1377	9.83571428571
1465	1316	8.8322147651
1483	1347	9.90441176471
1691	1515	8.60795454545
1582	1413	8.36094674556
1470	1307	8.01840490798
1505	1334	7.80116959064
1697	1545	10.1644736842
1455	1309	8.96575342466
1307	1162	8.01379310345
1703	1508	7.73333333333
1464	1318	9.02739726027
1436	1287	8.63758389262
1568	1402	8.44578313253
1486	1365	11.2809917355
1573	1408	8.53333333333
1557	1405	9.24342105263
1504	1344	8.4
1493	1344	9.02013422819
1440	1299	9.21276595745
1577	1388	7.34391534392
1465	1332	10.015037594
1559	1406	9.18954248366
1576	1408	8.38095238095
1478	1320	8.35443037975
1540	1376	8.39024390244
1645	1474	8.61988304094
1511	1368	9.56643356643
1659	1496	9.17791411043
1751	1584	9.48502994012
1575	1421	9.22727272727
1511	1374	10.0291970803
1589	1422	8.51497005988
1634	1472	9.08641975309
1664	1463	7.27860696517
1324	1198	9.50793650794
1429	1280	8.59060402685
1602	1438	8.76829268293
1569	1402	8.39520958084
1619	1467	9.65131578947
1619	1462	9.31210191083
1325	1185	8.46428571429
1441	1273	7.57738095238
1882	1712	10.0705882353
1550	1406	9.76388888889
1500	1354	9.27397260274
1524	1337	7.14973262032
1716	1522	7.84536082474
1487	1329	8.41139240506
1457	1332	10.656
1708	1547	9.60869565217
1482	1331	8.81456953642
1518	1367	9.05298013245
1596	1432	8.73170731707
1627	1462	8.86060606061
1557	1402	9.04516129032
1531	1350	7.45856353591
1434	1285	8.62416107383
1575	1416	8.90566037736
1752	1568	8.52173913043
1364	1238	9.8253968254
1461	1302	8.18867924528
1621	1460	9.06832298137
1422	1273	8.54362416107
1400	1252	8.45945945946
1545	1397	9.43918918919
1562	1405	8.94904458599
1559	1369	7.20526315789
1406	1257	8.43624161074
1576	1407	8.32544378698
1357	1219	8.83333333333
1549	1371	7.70224719101
1541	1375	8.28313253012
1487	1343	9.32638888889
1734	1559	8.90857142857
1733	1572	9.76397515528
1435	1289	8.82876712329
1744	1574	9.25882352941
1644	1485	9.33962264151
1392	1237	7.98064516129
1652	1478	8.49425287356
1473	1317	8.44230769231
1440	1297	9.06993006993
1419	1272	8.65306122449
1440	1283	8.17197452229
1393	1225	7.29166666667
1676	1504	8.74418604651
1691	1512	8.4469273743
1662	1495	8.95209580838
1597	1450	9.86394557823
1536	1356	7.53333333333
1777	1592	8.60540540541
1610	1471	10.5827338129
1554	1389	8.41818181818
1488	1349	9.70503597122
1656	1493	9.15950920245
1678	1499	8.37430167598
1453	1292	8.0248447205
1560	1411	9.46979865772
1442	1293	8.67785234899
1531	1356	7.74857142857
1557	1397	8.73125
1770	1595	9.11428571429
1569	1438	10.9770992366
1570	1399	8.18128654971
1506	1341	8.12727272727
1502	1343	8.4465408805
1787	1594	8.25906735751
1572	1425	9.69387755102
1500	1345	8.67741935484
1493	1326	7.94011976048
1312	1188	9.58064516129
1442	1298	9.01388888889
1682	1534	10.3648648649
1437	1285	8.45394736842
1384	1226	7.75949367089
1436	1283	8.38562091503
1560	1398	8.62962962963
1401	1258	8.7972027972
1530	1371	8.62264150943
1689	1502	8.0320855615
1630	1474	9.44871794872
1533	1375	8.70253164557
1834	1639	8.40512820513
1477	1305	7.58720930233
1672	1498	8.6091954023
1414	1269	8.75172413793
1486	1335	8.84105960265
1767	1606	9.9751552795
1391	1268	10.3089430894
1577	1427	9.51333333333
1682	1514	9.0119047619
1790	1608	8.83516483516
1525	1381	9.59027777778
1531	1372	8.62893081761
1459	1324	9.80740740741
1672	1477	7.57435897436
1512	1363	9.14765100671
1472	1317	8.49677419355
1457	1312	9.04827586207
1671	1529	10.7676056338
1757	1563	8.05670103093
1692	1521	8.89473684211
1390	1224	7.3734939759
1452	1297	8.36774193548
1881	1686	8.64615384615
1509	1354	8.73548387097
1569	1405	8.56707317073
1624	1460	8.90243902439
1432	1300	9.84848484848
1667	1498	8.86390532544
1507	1350	8.59872611465
1423	1278	8.81379310345
1645	1473	8.56395348837
1447	1294	8.45751633987
1541	1393	9.41216216216
1532	1396	10.2647058824
1389	1253	9.21323529412
1730	1544	8.30107526882
1438	1285	8.39869281046
1411	1256	8.10322580645
1479	1313	7.90963855422
1581	1418	8.69938650307
1644	1455	7.69841269841
1880	1697	9.27322404372
1557	1377	7.65
1492	1329	8.15337423313
1567	1381	7.4247311828
1465	1325	9.46428571429
1546	1381	8.3696969697
1543	1371	7.97093023256
1770	1581	8.36507936508
1753	1585	9.43452380952
1286	1143	7.99300699301
1518	1365	8.92156862745
1637	1463	8.40804597701
1716	1541	8.80571428571
1820	1636	8.89130434783
1760	1599	9.93167701863
1627	1481	10.1438356164
1504	1335	7.89940828402
1416	1285	9.80916030534
1517	1387	10.6692307692
1580	1416	8.63414634146
1493	1341	8.82236842105
1511	1361	9.07333333333
1665	1500	9.09090909091
1702	1510	7.86458333333
1569	1429	10.2071428571
1535	1355	7.52777777778
1470	1317	8.60784313725
1460	1308	8.60526315789
1476	1317	8.28301886792
1516	1359	8.65605095541
1349	1199	7.99333333333
1514	1338	7.60227272727
1775	1578	8.01015228426
1648	1480	8.80952380952
1524	1382	9.7323943662
1614	1439	8.22285714286
1626	1470	9.42307692308
1518	1383	10.2444444444
1477	1312	7.95151515152
1442	1306	9.60294117647
1461	1316	9.07586206897
1637	1451	7.80107526882
1439	1275	7.7743902439
1644	1476	8.78571428571
1567	1382	7.47027027027
1841	1656	8.95135135135
1507	1344	8.24539877301
1549	1398	9.2582781457
1351	1191	7.44375
1630	1448	7.95604395604
1379	1239	8.85
1441	1307	9.75373134328
1471	1334	9.73722627737
1373	1242	9.48091603053
1436	1296	9.25714285714
1281	1129	7.42763157895
1389	1235	8.01948051948
1410	1252	7.92405063291
1437	1301	9.56617647059
1726	1546	8.58888888889
1515	1355	8.46875
1803	1639	9.99390243902
1576	1422	9.23376623377
1438	1301	9.49635036496
1508	1332	7.56818181818
1543	1376	8.23952095808
1545	1388	8.84076433121
1520	1377	9.62937062937
1579	1436	10.041958042
1453	1293	8.08125
1455	1305	8.7
1499	1358	9.63120567376
1456	1321	9.78518518519
1388	1235	8.07189542484
1416	1277	9.18705035971
1489	1342	9.12925170068
1461	1307	8.48701298701
1608	1433	8.18857142857
1460	1291	7.63905325444
1605	1425	7.91666666667
1610	1449	9.0
1474	1305	7.72189349112
1494	1347	9.16326530612
1475	1330	9.1724137931
1347	1209	8.76086956522
1681	1500	8.28729281768
1550	1386	8.4512195122
1587	1419	8.44642857143
1439	1296	9.06293706294
1568	1390	7.80898876404
1776	1588	8.44680851064
1537	1366	7.98830409357
1548	1393	8.98709677419
1662	1480	8.13186813187
1525	1354	7.91812865497
1491	1339	8.80921052632
1587	1421	8.56024096386
1542	1380	8.51851851852
1740	1589	10.5231788079
1508	1372	10.0882352941
1353	1206	8.20408163265
1486	1332	8.64935064935
1423	1283	9.16428571429
1358	1198	7.4875
1643	1449	7.46907216495
1555	1392	8.53987730061
1415	1260	8.12903225806
1512	1367	9.4275862069
1702	1522	8.45555555556
1715	1546	9.14792899408
1793	1585	7.62019230769
1654	1497	9.53503184713
1524	1367	8.70700636943
1256	1121	8.3037037037
1297	1164	8.75187969925
1561	1389	8.07558139535
1658	1485	8.5838150289
1517	1385	10.4924242424
1325	1198	9.43307086614
1720	1547	8.94219653179
1527	1355	7.87790697674
1505	1336	7.90532544379
1520	1366	8.87012987013
1570	1419	9.39735099338
1365	1240	9.92
1560	1383	7.81355932203
1435	1288	8.7619047619
1576	1414	8.72839506173
1490	1334	8.55128205128
1526	1368	8.6582278481
1438	1283	8.27741935484
1494	1347	9.16326530612
1442	1280	7.9012345679
1510	1365	9.41379310345
1621	1442	8.05586592179
1549	1385	8.44512195122
1555	1412	9.87412587413
1379	1241	8.99275362319
1648	1454	7.49484536082
1396	1262	9.41791044776
1687	1528	9.61006289308
1210	1083	8.52755905512
1600	1445	9.32258064516
1514	1366	9.22972972973
1510	1361	9.13422818792
1532	1375	8.75796178344
1576	1427	9.57718120805
1559	1405	9.12337662338
1405	1274	9.72519083969
1429	1274	8.21935483871
1501	1327	7.62643678161
1529	1391	10.0797101449
1432	1284	8.67567567568
1634	1433	7.12935323383
1457	1305	8.58552631579
1524	1381	9.65734265734
1555	1402	9.16339869281
1422	1284	9.30434782609
1510	1354	8.67948717949
1698	1535	9.41717791411
1493	1315	7.38764044944
1388	1229	7.72955974843
1418	1284	9.58208955224
1642	1493	10.0201342282
1834	1630	7.99019607843
1507	1342	8.13333333333
1431	1284	8.73469387755
1482	1332	8.88
1407	1242	7.52727272727
1481	1343	9.73188405797
1535	1377	8.71518987342
1563	1416	9.63265306122
1540	1380	8.625
1632	1433	7.20100502513
1490	1352	9.79710144928
1556	1379	7.79096045198
1512	1365	9.28571428571
1450	1301	8.73154362416
1452	1296	8.30769230769
1436	1279	8.14649681529
1432	1321	11.9009009009
1484	1332	8.76315789474
1363	1219	8.46527777778
1409	1242	7.4371257485
1675	1487	7.90957446809
1448	1304	9.05555555556
1482	1339	9.36363636364
1451	1291	8.06875
1668	1510	9.55696202532
1556	1378	7.74157303371
1487	1335	8.78289473684
1824	1629	8.35384615385
1444	1290	8.37662337662
1615	1425	7.5
1395	1236	7.77358490566
1360	1242	10.5254237288
1500	1345	8.67741935484
1615	1448	8.67065868263
1445	1304	9.24822695035
1396	1246	8.30666666667
1575	1418	9.03184713376
1483	1321	8.15432098765
1730	1535	7.87179487179
1353	1216	8.87591240876
1751	1567	8.51630434783
1490	1365	10.92
1612	1462	9.74666666667
1714	1546	9.20238095238
1246	1123	9.13008130081
1596	1433	8.79141104294
1403	1255	8.47972972973
1642	1472	8.65882352941
1601	1435	8.64457831325
1593	1414	7.89944134078
1443	1305	9.45652173913
1588	1428	8.925
1595	1417	7.9606741573
1711	1528	8.34972677596
1644	1504	10.7428571429
1439	1296	9.06293706294
1367	1248	10.487394958
1613	1461	9.61184210526
1559	1392	8.33532934132
1550	1374	7.80681818182
1505	1352	8.83660130719
1655	1482	8.56647398844
1372	1231	8.7304964539
1562	1398	8.5243902439
1618	1459	9.17610062893
1493	1350	9.44055944056
1433	1283	8.55333333333
1619	1444	8.25142857143
1462	1300	8.02469135802
1427	1264	7.75460122699
1438	1275	7.82208588957
1534	1361	7.86705202312
1588	1427	8.86335403727
1529	1390	10.0
1557	1396	8.67080745342
1429	1278	8.46357615894
1737	1548	8.19047619048
1514	1357	8.64331210191
1540	1406	10.4925373134
1502	1311	6.86387434555
1533	1367	8.23493975904
1567	1413	9.17532467532
1756	1596	9.975
1511	1331	7.39444444444
1674	1521	9.94117647059
1353	1209	8.39583333333
1686	1543	10.7902097902
1540	1372	8.16666666667
1430	1273	8.10828025478
1540	1373	8.22155688623
1417	1252	7.58787878788
1515	1336	7.46368715084
1443	1303	9.30714285714
1473	1319	8.56493506494
1422	1264	8.0
1517	1350	8.08383233533
1488	1342	9.19178082192
1422	1268	8.23376623377
1591	1435	9.19871794872
1581	1422	8.94339622642
1564	1398	8.42168674699
1539	1371	8.16071428571
1540	1376	8.39024390244
1526	1390	10.2205882353
1826	1653	9.5549132948
1639	1465	8.41954022989
1706	1504	7.44554455446
1598	1446	9.51315789474
1302	1170	8.86363636364
1510	1370	9.78571428571
1522	1368	8.88311688312
1594	1437	9.15286624204
1575	1424	9.43046357616
1628	1443	7.8
1405	1265	9.03571428571
1389	1247	8.78169014085
1350	1209	8.57446808511
1489	1326	8.13496932515
1471	1320	8.7417218543
1483	1346	9.82481751825
1588	1399	7.40211640212
1562	1415	9.62585034014
1488	1335	8.72549019608
1417	1254	7.69325153374
1338	1213	9.704
1640	1453	7.77005347594
1635	1459	8.28977272727
1472	1293	7.22346368715
1651	1480	8.65497076023
1441	1300	9.21985815603
1461	1314	8.9387755102
1588	1420	8.45238095238
1538	1387	9.18543046358
1514	1365	9.1610738255
1437	1294	9.04895104895
1532	1374	8.69620253165
1622	1448	8.32183908046
1692	1521	8.89473684211
1638	1454	7.90217391304
1776	1567	7.4976076555
1470	1333	9.7299270073
1420	1270	8.46666666667
1470	1345	10.76
1469	1328	9.41843971631
1621	1469	9.66447368421
1504	1337	8.00598802395
1557	1389	8.26785714286
1353	1211	8.52816901408
1454	1291	7.92024539877
1505	1362	9.52447552448
1354	1224	9.41538461538
1556	1382	7.94252873563
1502	1334	7.94047619048
1498	1367	10.4351145038
1546	1414	10.7121212121
1505	1353	8.90131578947
1685	1527	9.66455696203
1474	1331	9.30769230769
1399	1255	8.71527777778
1528	1364	8.31707317073
1539	1388	9.19205298013
1586	1434	9.43421052632
1567	1409	8.91772151899
1535	1377	8.71518987342
1713	1536	8.67796610169
1315	1187	9.2734375
1631	1435	7.32142857143
1588	1435	9.37908496732
1439	1267	7.36627906977
1366	1227	8.8273381295
1736	1516	6.89090909091
1525	1368	8.71337579618
1547	1389	8.79113924051
1593	1440	9.41176470588
1378	1230	8.31081081081
1704	1536	9.14285714286
1625	1453	8.4476744186
1427	1276	8.45033112583
1663	1493	8.78235294118
1583	1418	8.59393939394
1512	1360	8.94736842105
1741	1550	8.11518324607
1625	1469	9.41666666667
1584	1431	9.35294117647
1529	1363	8.21084337349
1339	1186	7.75163398693
1719	1543	8.76704545455
1930	1721	8.23444976077
1592	1435	9.14012738854
1596	1431	8.67272727273
1384	1216	7.2380952381
1559	1411	9.53378378378
1768	1577	8.25654450262
1552	1397	9.01290322581
1486	1340	9.17808219178
1462	1320	9.29577464789
1587	1448	10.4172661871
1383	1261	10.3360655738
1463	1299	7.92073170732
1523	1387	10.1985294118
1387	1245	8.7676056338
1406	1244	7.67901234568
1497	1359	9.84782608696
1527	1358	8.03550295858
1593	1433	8.95625
1642	1464	8.22471910112
1729	1579	10.5266666667
1250	1119	8.54198473282
1528	1366	8.43209876543
1544	1386	8.77215189873
1470	1290	7.16666666667
1263	1147	9.88793103448
1502	1327	7.58285714286
1379	1246	9.36842105263
1707	1520	8.12834224599
1474	1320	8.57142857143
1595	1409	7.5752688172
1528	1360	8.09523809524
1650	1471	8.21787709497
1909	1726	9.43169398907
1490	1331	8.37106918239
1494	1344	8.96
1448	1294	8.4025974026
1720	1565	10.0967741935
1555	1373	7.54395604396
1471	1322	8.87248322148
1599	1409	7.41578947368
1576	1436	10.2571428571
1696	1517	8.4748603352
1630	1459	8.53216374269
1765	1583	8.6978021978
1577	1432	9.87586206897
1461	1289	7.49418604651
1565	1393	8.0988372093
1330	1207	9.81300813008
1566	1390	7.89772727273
1571	1425	9.7602739726
1545	1387	8.77848101266
1744	1550	7.98969072165
1648	1487	9.23602484472
1590	1432	9.06329113924
1471	1339	10.1439393939
1429	1286	8.99300699301
1529	1383	9.47260273973
1642	1457	7.87567567568
1562	1398	8.5243902439
1493	1349	9.36805555556
1489	1356	10.1954887218
1604	1407	7.1421319797
1491	1343	9.07432432432
1545	1362	7.44262295082
1487	1322	8.01212121212
1633	1450	7.92349726776
1600	1458	10.2676056338
1498	1312	7.05376344086
1564	1421	9.93706293706
1411	1267	8.79861111111
1607	1450	9.23566878981
1724	1576	10.6486486486
1472	1323	8.87919463087
1648	1502	10.2876712329
1399	1270	9.84496124031
1718	1523	7.81025641026
1756	1606	10.7066666667
1573	1413	8.83125
1620	1437	7.85245901639
1496	1340	8.58974358974
1587	1397	7.35263157895
1905	1730	9.88571428571
1591	1414	7.98870056497
1681	1516	9.18787878788
1445	1276	7.55029585799
1350	1206	8.375
1672	1490	8.18681318681
1603	1432	8.37426900585
1547	1387	8.66875
1540	1396	9.69444444444
1452	1332	11.1
1363	1223	8.73571428571
1539	1353	7.27419354839
1460	1287	7.43930635838
1654	1465	7.75132275132
1570	1409	8.75155279503
1525	1357	8.07738095238
1765	1579	8.48924731183
1666	1495	8.74269005848
1604	1435	8.49112426036
1496	1344	8.84210526316
1849	1648	8.19900497512
1500	1356	9.41666666667
1486	1336	8.90666666667
1565	1410	9.09677419355
1644	1475	8.72781065089
1474	1327	9.02721088435
1473	1309	7.98170731707
1533	1366	8.17964071856
1520	1372	9.27027027027
1482	1329	8.6862745098
1533	1367	8.23493975904
1552	1380	8.02325581395
1609	1446	8.87116564417
1696	1535	9.53416149068
1668	1486	8.16483516484
1336	1203	9.04511278195
1566	1402	8.5487804878
1478	1319	8.29559748428
1614	1458	9.34615384615
1559	1394	8.44848484848
1521	1353	8.05357142857
1901	1708	8.84974093264
1615	1455	9.09375
1363	1231	9.32575757576
1463	1306	8.31847133758
1664	1493	8.73099415205
1531	1368	8.39263803681
1601	1446	9.32903225806
1286	1156	8.89230769231
1482	1347	9.97777777778
1483	1338	9.2275862069
1507	1349	8.53797468354
1494	1348	9.23287671233
1500	1351	9.06711409396
1554	1401	9.1568627451
1573	1405	8.3630952381
1465	1316	8.8322147651
1674	1504	8.84705882353
1689	1512	8.54237288136
1491	1317	7.56896551724
1559	1396	8.56441717791
1474	1298	7.375
1411	1269	8.93661971831
1593	1417	8.05113636364
1577	1439	10.4275362319
1604	1439	8.72121212121
1419	1236	6.75409836066
1696	1530	9.21686746988
1379	1253	9.94444444444
1474	1325	8.89261744966
1520	1371	9.20134228188
1562	1415	9.62585034014
1394	1270	10.2419354839
1623	1461	9.01851851852
1500	1344	8.61538461538
1605	1423	7.81868131868
1477	1333	9.25694444444
1604	1462	10.2957746479
1445	1317	10.2890625
1641	1474	8.82634730539
1474	1323	8.76158940397
1366	1247	10.4789915966
1505	1341	8.17682926829
1609	1439	8.46470588235
1400	1262	9.14492753623
1581	1418	8.69938650307
1480	1348	10.2121212121
1324	1198	9.50793650794
1404	1269	9.4
1486	1328	8.40506329114
1511	1357	8.81168831169
1524	1372	9.02631578947
1481	1325	8.49358974359
1507	1355	8.91447368421
1562	1391	8.13450292398
1561	1395	8.40361445783
1399	1254	8.64827586207
1535	1377	8.71518987342
1493	1332	8.27329192547
1676	1525	10.0993377483
1578	1432	9.80821917808
1653	1463	7.7
1529	1365	8.32317073171
1492	1333	8.38364779874
1731	1555	8.83522727273
1531	1394	10.1751824818
1496	1325	7.7485380117
1637	1489	10.0608108108
1573	1376	6.9847715736
1586	1426	8.9125
1479	1329	8.86
1739	1562	8.82485875706
1388	1247	8.84397163121
1515	1354	8.4099378882
1431	1292	9.29496402878
1582	1445	10.5474452555
1454	1294	8.0875
1584	1419	8.6
1591	1396	7.15897435897
1521	1366	8.81290322581
1435	1297	9.39855072464
1449	1336	11.8230088496
1444	1266	7.11235955056
1584	1396	7.42553191489
1495	1331	8.11585365854
1414	1249	7.5696969697
1447	1292	8.33548387097
1405	1256	8.42953020134
1572	1420	9.34210526316
1550	1390	8.6875
1420	1264	8.10256410256
1707	1523	8.27717391304
1415	1268	8.62585034014
1367	1230	8.97810218978
1552	1404	9.48648648649
1638	1474	8.98780487805
1361	1232	9.5503875969
1355	1214	8.60992907801
1446	1307	9.40287769784
1617	1446	8.45614035088
1409	1277	9.67424242424
1471	1330	9.43262411348
1367	1236	9.43511450382
1633	1444	7.64021164021
1343	1203	8.59285714286
1560	1393	8.34131736527
1367	1229	8.90579710145
1451	1299	8.54605263158
1669	1497	8.70348837209
1655	1478	8.35028248588
1473	1329	9.22916666667
1492	1376	11.8620689655
1546	1403	9.81118881119
1456	1301	8.3935483871
1455	1288	7.7125748503
1549	1399	9.32666666667
1428	1293	9.57777777778
1350	1224	9.71428571429
1532	1385	9.42176870748
1642	1492	9.94666666667
1430	1283	8.72789115646
1727	1552	8.86857142857
1536	1359	7.67796610169
1544	1392	9.15789473684
1597	1431	8.62048192771
1395	1257	9.10869565217
1496	1345	8.90728476821
1475	1344	10.2595419847
1425	1264	7.85093167702
1526	1337	7.07407407407
1354	1204	8.02666666667
1653	1499	9.73376623377
1480	1304	7.40909090909
1464	1301	7.98159509202
1615	1443	8.38953488372
1629	1488	10.5531914894
1657	1469	7.81382978723
1641	1468	8.48554913295
1477	1328	8.91275167785
1547	1403	9.74305555556
1698	1528	8.98823529412
1650	1483	8.88023952096
1832	1634	8.25252525253
1397	1259	9.1231884058
1484	1342	9.45070422535
1715	1534	8.47513812155
1525	1368	8.71337579618
1429	1283	8.78767123288
1502	1350	8.88157894737
1528	1353	7.73142857143
1579	1410	8.34319526627
1645	1480	8.9696969697
1379	1234	8.51034482759
1588	1414	8.12643678161
1530	1369	8.50310559006
1557	1403	9.11038961039
1635	1459	8.28977272727
1505	1350	8.70967741935
1439	1299	9.27857142857
1556	1419	10.3576642336
1471	1320	8.7417218543
1468	1316	8.65789473684
1541	1371	8.06470588235
1705	1544	9.5900621118
1721	1527	7.87113402062
1585	1409	8.00568181818
1452	1286	7.74698795181
1568	1407	8.73913043478
1377	1243	9.27611940299
1413	1260	8.23529411765
1487	1334	8.71895424837
1395	1246	8.36241610738
1626	1436	7.55789473684
1534	1381	9.02614379085
1366	1204	7.43209876543
1415	1268	8.62585034014
1665	1496	8.85207100592
1566	1430	10.5147058824
1351	1182	6.99408284024
1492	1333	8.38364779874
1596	1446	9.64
1794	1627	9.74251497006
1535	1390	9.58620689655
1517	1367	9.11333333333
1605	1437	8.55357142857
1458	1301	8.28662420382
1650	1464	7.87096774194
1653	1503	10.02
1601	1448	9.46405228758
1700	1508	7.85416666667
1415	1271	8.82638888889
1402	1265	9.23357664234
1675	1528	10.3945578231
1509	1343	8.09036144578
1383	1238	8.53793103448
1410	1262	8.52702702703
1422	1287	9.53333333333
1539	1379	8.61875
1498	1360	9.85507246377
1568	1395	8.06358381503
1508	1350	8.54430379747
1493	1334	8.38993710692
1370	1230	8.78571428571
1570	1421	9.53691275168
1521	1348	7.79190751445
1536	1371	8.30909090909
1484	1320	8.0487804878
1531	1371	8.56875
1690	1530	9.5625
1621	1439	7.90659340659
1648	1468	8.15555555556
1676	1507	8.91715976331
1464	1313	8.69536423841
1497	1327	7.80588235294
1496	1338	8.46835443038
1341	1202	8.64748201439
1433	1290	9.02097902098
1741	1581	9.88125
1446	1304	9.18309859155
1564	1401	8.59509202454
1423	1262	7.83850931677
1482	1340	9.43661971831
1640	1464	8.31818181818
1559	1381	7.75842696629
1490	1327	8.14110429448
1557	1374	7.50819672131
1553	1390	8.52760736196
1440	1289	8.53642384106
1520	1363	8.68152866242
1408	1233	7.04571428571
1374	1229	8.47586206897
1477	1321	8.46794871795
1602	1417	7.65945945946
1494	1342	8.82894736842
1579	1432	9.74149659864
1616	1419	7.20304568528
1645	1489	9.54487179487
1634	1470	8.96341463415
1638	1474	8.98780487805
1536	1374	8.48148148148
1370	1230	8.78571428571
2012	1820	9.47916666667
1439	1301	9.42753623188
1512	1355	8.63057324841
1461	1316	9.07586206897
1455	1264	6.61780104712
1458	1308	8.72
1413	1245	7.41071428571
1387	1227	7.66875
1561	1400	8.69565217391
1516	1353	8.30061349693
1562	1391	8.13450292398
1346	1232	10.8070175439
1513	1355	8.57594936709
1363	1208	7.7935483871
1539	1394	9.61379310345
1477	1332	9.18620689655
1712	1512	7.56
1450	1298	8.53947368421
1588	1429	8.98742138365
1568	1401	8.38922155689
1500	1334	8.03614457831
1692	1503	7.95238095238
1349	1201	8.11486486486
1595	1411	7.66847826087
1612	1444	8.59523809524
1767	1581	8.5
1759	1585	9.1091954023
1536	1374	8.48148148148
1589	1410	7.87709497207
1400	1257	8.79020979021
1485	1350	10.0
1553	1388	8.41212121212
1640	1469	8.59064327485
1500	1342	8.49367088608
1406	1278	9.984375
1669	1510	9.49685534591
1474	1313	8.15527950311
1541	1392	9.34228187919
1617	1448	8.56804733728
1527	1348	7.53072625698
1494	1328	8.0
1414	1269	8.75172413793
1361	1224	8.93430656934
1507	1362	9.39310344828
1463	1311	8.625
1708	1539	9.10650887574
1638	1460	8.20224719101
1508	1370	9.92753623188
1369	1216	7.9477124183
1468	1289	7.20111731844
1781	1620	10.0621118012
1504	1350	8.76623376623
1283	1132	7.49668874172
1440	1278	7.88888888889
1417	1278	9.19424460432
1791	1616	9.23428571429
1620	1445	8.25714285714
1438	1298	9.27142857143
1539	1377	8.5
1501	1329	7.72674418605
1605	1440	8.72727272727
1726	1522	7.46078431373
1383	1210	6.99421965318
1478	1336	9.40845070423
1596	1427	8.44378698225
1524	1363	8.46583850932
1385	1250	9.25925925926
1639	1475	8.99390243902
1387	1240	8.43537414966
1513	1348	8.1696969697
1420	1266	8.22077922078
1534	1367	8.18562874251
1785	1605	8.91666666667
1361	1217	8.45138888889
1309	1186	9.64227642276
1531	1367	8.33536585366
1552	1421	10.8473282443
1705	1537	9.14880952381
1563	1402	8.70807453416
1505	1340	8.12121212121
1521	1367	8.87662337662
1604	1459	10.0620689655
1664	1479	7.99459459459
1555	1410	9.72413793103
1689	1543	10.5684931507
1603	1438	8.71515151515
1507	1354	8.84967320261
1653	1476	8.33898305085
1414	1274	9.1
1477	1304	7.53757225434
1548	1369	7.64804469274
1703	1518	8.20540540541
1516	1341	7.66285714286
1409	1246	7.64417177914
1503	1341	8.27777777778
1500	1343	8.55414012739
1286	1158	9.046875
1764	1592	9.25581395349
1501	1344	8.56050955414
1578	1427	9.45033112583
1254	1115	8.02158273381
1671	1490	8.2320441989
1823	1639	8.90760869565
1571	1386	7.49189189189
1510	1351	8.49685534591
1576	1423	9.30065359477
1286	1158	9.046875
1551	1408	9.84615384615
1576	1416	8.85
1307	1174	8.82706766917
1338	1209	9.37209302326
1506	1344	8.2962962963
1547	1383	8.43292682927
1429	1282	8.72108843537
1581	1434	9.75510204082
1558	1397	8.67701863354
1742	1544	7.79797979798
1456	1292	7.87804878049
1573	1425	9.62837837838
1347	1192	7.69032258065
1428	1261	7.55089820359
1540	1366	7.85057471264
1426	1294	9.80303030303
1456	1296	8.1
1420	1284	9.44117647059
1493	1336	8.50955414013
1496	1348	9.10810810811
1562	1407	9.07741935484
1321	1183	8.57246376812
1596	1431	8.67272727273
1642	1466	8.32954545455
1628	1446	7.94505494505
1476	1332	9.25
1599	1422	8.03389830508
1684	1522	9.3950617284
1525	1375	9.16666666667
1659	1483	8.42613636364
1524	1363	8.46583850932
1429	1272	8.10191082803
1506	1356	9.04
1545	1398	9.51020408163
1394	1243	8.23178807947
1477	1323	8.59090909091
1544	1385	8.7106918239
1543	1389	9.01948051948
1352	1216	8.94117647059
1624	1451	8.38728323699
1619	1432	7.6577540107
1698	1538	9.6125
1470	1298	7.54651162791
1474	1311	8.04294478528
1495	1338	8.52229299363
1571	1393	7.82584269663
1474	1312	8.0987654321
1561	1391	8.18235294118
1395	1273	10.4344262295
1640	1466	8.42528735632
1546	1401	9.66206896552
1610	1438	8.36046511628
1533	1375	8.70253164557
1657	1485	8.63372093023
1417	1281	9.41911764706
1501	1352	9.07382550336
1716	1536	8.53333333333
1565	1413	9.29605263158
1706	1558	10.527027027
1496	1346	8.97333333333
1540	1367	7.90173410405
1650	1503	10.2244897959
1526	1385	9.82269503546
1592	1418	8.14942528736
1540	1387	9.06535947712
1580	1413	8.46107784431
1468	1308	8.175
1399	1263	9.28676470588
1381	1236	8.52413793103
1646	1480	8.9156626506
1560	1389	8.12280701754
1395	1226	7.25443786982
1562	1396	8.40963855422
1730	1580	10.5333333333
1528	1365	8.37423312883
1488	1325	8.12883435583
1387	1226	7.6149068323
1484	1322	8.16049382716
1400	1259	8.92907801418
1721	1530	8.01047120419
1445	1302	9.1048951049
1271	1130	8.01418439716
1622	1451	8.48538011696
1546	1381	8.3696969697
1679	1505	8.64942528736
1538	1380	8.73417721519
1804	1608	8.20408163265
